userName,content,score,at
Pengguna Google,"kecewa banget, udah pakei by.u lama, tapi di kecewain karna aku udah beli kuota via Alfa, tapi kuota nya gak masuk masuk, sedangkan untuk struk nya udah saya buang, udah chat cs nya tapi tetep gak ada upaya dan pengecekan dulu, bahkan ternyata setelah liat komenan, meskipun ada bukti transaksi nya pun tetep gak balik lagi itu kuota, parah banget",1,2025-03-22 23:14:53
Pengguna Google,"pesen tgl 13-04-2025 sampe sekarang tgl 18-04-2025 baru di serahkan ke kurir, mana pas di cek resi gada datanya. itu juga hasil dari laporan kalo ga laporan kayaknya sampe kapan kali di kirim, sekelas by. U ident sampe 5 hari tanpa kejelasan dan tidak ada kompensasi apapun. Sudah di tanggapi setelah laporan, sudah ada resi tapi di cek di website pengirimannya tidak terdeteksi!!!",1,2025-04-19 01:51:09
Pengguna Google,"Cara pakai aplikasi by.u kayak mana?? Tadi pas dh beli kartu by.u nya katanya dapat kuota 3 GB setelah diaktifkan, tapi pas sudah diaktifkan tetap gak bisa.... Terus, pas dh download aplikasi by.u nya, udh login ke ke nomor telepon by u nya tapi pas ditinggal malah hrs login lagi, dh jelas jelas tdi bisa... Terus pas mau coba pakai kuota 3 GB nya, malah gak bisa padahal cuman mau buka aplikasi by.u nya sendiri!! Ini kenapa, tolong dijelaskan dan cara kerjanya? gk bisa chat langsung sama Nindy!",3,2025-04-07 23:45:57
Pengguna Google,Untuk kualitas jaringannya sangat bagus kalau bisa tolong server aplikasinya diperbaiki kembali karena masih sering error untuk beberapa bagian menu masih ada bag,5,2025-04-25 20:27:44
Pengguna Google,"Aplikasi tidak bisa dipakai sejak update terbaru, meski sudah instal ulang apps by U, hapus data cache, tetep force close beberapa detik setelah dibuka",1,2025-03-29 03:18:17
Pengguna Google,by.u kenapa dah sering banget bermasalah mau masuk untuk topup paket eh apknya selalu logout sendiri padahal udah di update dan sudah berulang kali uninstall apknya. mohon solusinya dong sebelum saya pindah provider nih,1,2025-04-25 21:18:31
Pengguna Google,"dear by.u, tolong untuk pembelian paket data menggunakan pulsa tidak menggunakan kode otp, karna kenapa? karna kartu by.u banyak digunakan untuk GPS kendaraan. jika menggunakan otp, gimana cara ngelihatnya sedangkan kartu SIM card ada di GPS kendaraan. terimakasih. semoga bisa ada perubahan.",5,2025-05-08 08:25:56
Pengguna Google,kalian coba bandingkan dengan kartu lain.. by. u beli paket 7gb 15rb.terus bandingkan dengan im3 25rb 7gb... kalian gak bakal percaya kalo lebih awet yang 7gb..haha kuota doang isi bayak ternyata bukan kuota asli.. tpi hanya tulisan.. dan di pake 2 hari ajja abis.. untuk main ig.. tpi im3 bisa sampe seminggu... jauh banget beda awet nya.... im3 emang asli kuota dan tidak sia sia beli mhal tapi asli nyata....,1,2025-05-19 23:02:08
Pengguna Google,"sangat sangat kecewa berat dengan by u, sinyal selalu ilang, cuma bisa panggilan darurat, percuma saya beli, di saat"" hal penting selalu gabisa, buat qris sinyal malah gaada, buat scan tiket waktu mau chek in kereta jg sinyal gaada, bener"" ngerugiin bagettt, gabisa diandelinn, tolong dibenahin lagi pdahak saya di kota gede gamungkin ding kalo gaada sinyal, selama ini aman"" aja pake operator lainn",1,2025-03-24 21:55:50
Pengguna Google,"awal pake sinyal bagus lancar² trs,tapi akhir² ini sinyal makin ga bagus,buat klo malem,buka video bukan game leg trs,tolong kembalikan lagi sinyal nya seperti di awal.",1,2025-04-24 19:03:30
Pengguna Google,"ini by u makin kesana ke sini gua mau beli paket 7 gb pas mau pembayaran gua pilih metode dana saldo nya kurang pas di cek, ternyata dana ku masih ada 22.000 rp lagi , tapi kenapa di situ tulisan nya saldo anda kurang mohon di perbaiki lagi secepatnya, btw semua yang liat komen aku ganti aja kartu kalian sebelum kecewa dengan by u seperti saya👎, saya saran kan pindah ke Telkomsel saja 🙏",1,2025-05-05 20:11:02
Pengguna Google,"Gimana ini setiap kali isi pulsa selalu ke potong mulu,emang harus ya ke bayar operator ? Setiap kali chat ke admin nya selalu lelet respon tolong lah perbaiki min,orang juga pasti ngerasa rugi kalo tiap isi pulsa selalu ke potong langsung setiap kali nyalahin data,nama juga manusia kan kadang inget ka enggak",1,2025-05-01 21:58:40
Pengguna Google,"Koneksi tidak stabil, sering lag spikes dan kecepatan naik turun. Sering sekali hilang koneksi, kadang hampir dua jam koneksi belum juga kembali.",1,2025-04-22 21:09:32
Pengguna Google,"dh muak, dlu pas awal2 pinah ke by.u merasa puas, jaringanya cukup stabil. buat kerja, YouTube, nonton film, maen game semua lancar. Japi masuk tahun 2025 ini jadi lag, kecepatan menurun drastis. bahkah buat dapet 150kbs ajah susah kudu nunggu tengah malem. udah ngikutin sara cs buat ubah jaringan manual terus di refresh juga sama ajh. Mungkin udah saatnya menyerah dan beralih ke provider lain. (loc. kota tegal)",2,2025-04-12 13:41:47
Pengguna Google,"busuk banget sinyalnya, bar doang full, sinyal buat chatting kayak wa aja susah, buka fb yt gak jalan apalagi game, ohya aplikasinya juga berat banget padahal pake jaringan byu sendiri, udah gitu pas minta ganti email katanya kesalahan otp terus, tolong sinyal dan aplikasi diperbaiki lagi",1,2025-03-27 20:14:14
Pengguna Google,"mau unreg kok pemberitahuan nya masih memaki jaringan wifi, padahal wifi nya sudah di matiin, nambah gak jelas apk nya, padahal kalo mau unreg dii paksa lewat aplikasi, apk bukan nya mudah di gunakan manusia, ini malah tambah susah.",1,2025-04-05 23:36:47
Pengguna Google,"Aplikasinya gajelas gangguan mulu dan lemot bgt. Respon komplen lama banget, saya udah isi lewat mbanking dan sudah berhasil, tapi gamasuk masuk. Dan bingung harus komplen kemana, astaga. baru kali ini kecewa pake telkomsel, pikir 2kali deh kalau mau pake kartu ini. parah!!!",1,2025-03-20 18:17:27
Pengguna Google,"tolong dong email nya bisa di hapuss🙏 setiap mau hapus,terus minta kode otp g bisa!!!!!!!! pasti ada tulisan ""terjadi masalah"" trus suruh minta otp lagi tetp aja trjadi kesalahan!!! akhirnya ttp aja suruh minta otp terjadi kesalahan minta otp terjadi kesalahan kyk gitu teruuuss!!!!!!! seolah-olah ni aplikas g mau hapus emailnya!!! 🤬 nyesel masukin email.tetp ngebuggggg!",1,2025-04-05 13:57:16
Pengguna Google,Nomor pengambilan kartu di indomart tidak muncul padahal sinyal stabil. saat di tanya kebagian CS nya by.U bilangnya harus dikirim ke rumah. Buruk Banget sistemnya. mana udah bayar lagi di indomart. nyusahin aja. mana jawabnya lelet bgt lagi. di perbaiki lagi dong sistem nya biar ngga ngerugiin customer. Perusahaan segede ini buruk bgt pelayanannya,1,2025-04-21 10:34:59
Pengguna Google,Menurut ku by.U sekarang makin boros. ngisi tgl 11 April udah abis aja tgl 21 April. Gak nyampe sebulan.. cepet banget abisnya. Perasaan baru2nya pake by.U tuh enak bgt gak boros datanya. Makin kesini makin makin borosnya. Pemakaian juga jarang-jarang. Masih lebih murah disebelah.. maaf ya..,3,2025-04-21 10:59:45
Pengguna Google,"sangat kecewa dengan by.u saya membeli kuota 7 gb , transaksi saya melalui gopay dan sudah berhasil ( BUKTI PUN ADA BILA PERLU) saya merasa dirugikan, transaksi sudah berhasil namun pesanan saya belum masuk suda berjam jam. saya suda lapor ke pihak by. u tetapi respon lambat dan sangat mengecewakan .",1,2025-03-21 23:15:47
Pengguna Google,"beli kuota di apk byU, keluar kode pembayaran lanjut bayar, dan sukses pembayaran, tapi kuota tidak masuk. Chat customer nya sedang menunggu di proses Krn sudah memberikan bukti² semua, tp sampai sekarang tidak ada kelanjutan , hanya laporan² tapi Kouta saya tidak masuk² .. padahal ini hanya masalah kecil tp belum di selesaikan. terus sya tanya ke customer nya setiap hr mdh²n ada kelanjutan dan sya engga kapok beli di apk byU LG.",2,2025-04-02 13:24:01
Pengguna Google,"gak niat nurunin harga internetnya min? saya pindah karena kepincut sama sebelah ngasih paket unlimited FUP 500GB sebulan cuman 200rb(kepake cuman 200GB+) walau cuman promo, ada juga yg 200rb 200GB 45hari, di By.u 152rb cuman dapet unlimited yg FUP nya cuman 100GB mana speed yg dikasih cuman 200KB/s lagi, meding pindah😌😌, kecuali ada paket yg bersaing dan cocok saya siap jadi bagian dari By.u lagi min😁. Semoga saran saya dipertimbangkan oleh By.u🙏",3,2025-04-18 16:30:17
Pengguna Google,"Walaupun berguna buat ngecek dan beli berbagai hal.. tapi apk ini masih bermasalah, setiap kali buka pasti ada aj yang error, loadingnya lama, respon apk lambat.. kebanyakan loading lah. Perbaiki dlu aplikasinya, baru di publish.. baru terlihat bisa dipake langsung di publish, bagian error nya di hiraukan, gimana pengguna bisa seneng kalo terus berurusan dengan error. Awalnya ngira By.U ini lebih bagus apk nya dari pada MyXL, ternyata malah lebih parah",2,2025-03-07 17:32:46
Pengguna Google,"aplikasi nya sangat amat buruk, begitu pula jaringan nya, mulai dari jam 9+ jaringan jadi buruk, lalu aplikasi nya sangat amat lemot, gabisa fastresp, kadang kepencet sendiri, bahkan sampai bisa engga masuk atau ke reset sendiri aplikasi nya padahal ga di apa apain, sering kendala error padahal qouta aman, sering kendala tapi giliran pencet buat service malah ke refresh aneh banget, rate buat apk kartu ini bad banget, nyuruh ke by.u care tapi gabisa buruk buruk",1,2025-02-28 10:26:46
Pengguna Google,"Bingung sama aplikasi nya kadang ga bisa dibuka, padahal paketan udah habis mau beli paket. Terus kadang koneksi nya ga stabil,kadang suka crash,tiba tiba hilang kayak perasaan dia. (Edit) Ini gimana yah makin kacau aja, mau isi paket karna habis Biasanya bisa pakai koneksi wifi dulu utk buka aplikasi lalu beli kuota. INI MALAH GAK BISA SAMA SEKALI",1,2025-02-28 14:57:04
Pengguna Google,"aplikasi nya jelek,jaringan super duper lemot.yg sangat kecewa lagi saya isi pulsa di aplikasi shopee,pulsa tidak masuk.,saya coba isi yg ke 2x nya tetap belum masuk.saya email beberapa x tidak ada kemajuan,bilang nya kirim data sama transaksi nya.saya sudah kirim berkali-kali semua yg di minta tetap aja sampai sekarang belum ada kepastian nya.menyebalkan.semenjak kejadian itu saya tidak menggunakan byu lagi.",1,2025-03-17 09:24:43
Pengguna Google,"Ku kasih bintang 1, mampus! Karena memang aplikasi sampah dan jaringan nya juga sampah !. Aplikasi banyak bug dan lag lemot, setiap login di aplikasi tampilan gelap hanya karena izin lokasi ditolak, dan paket nya juga mahal. Jaringan full tapi tidak ada kualitas yang selalu nge lag harus matikan data dan refresh pakai mode pesawat. Kan nyusahin.",1,2025-03-05 18:13:08
Pengguna Google,"Kualitas menurun, tidak seperti awal muncul, terutama buka WA dan Instagram, sering buffering loading lama, di WA download foto aja cuman 100kb'an doang muter aja ga ke download, mungkin semua app dari meta kayak gitu, belum d coba FB soalnya udah ga buka FB, kalo buka yg lain bisa, terus aplikasi juga muter, ada kuota proma ga bisa di beli status terjadi kesalahan, kalo beli kuota normal lancar, apa kuota promo cuman pajangan?",2,2025-03-10 05:41:54
Pengguna Google,"Sumpah aplikasi cacat banget. Nih fetching data lama, ketika sinyal jelek sedikit langsung ada alert terjadi kesalahan dan pesan errornya juga gajelas. Errornya dari sisi kita kah atau dari sisi server nya kah. UI oke lah, tapi UX nya ga dapet sama sekali. Dan juga ketika login gunain google dan ada error, nape balikinnya response api nya. Lempar kek ke halaman baru, kasih pesan error yang bener. Provider bagus, aplikasinya cacat",1,2025-02-28 15:40:29
Pengguna Google,"Kartu baru di beli 1 minggu yang lalu dan beli paket datanya 40gb tiba2 sinyal langsung gx ada... Maaf ya saya tarik kembali bintang nya,, Awal nya ingin promosikan sama tmn2 harga data nya murah tapi nihil..... Sangat menyesal baru di isi 40 gb sudah gx bisa di pakai sinyal hilng total..",1,2025-02-27 20:36:09
Pengguna Google,"Untuk layanan by.u saat ini menurut saya lumayan dan saya suka promo"" yang by.u tawarkan, hanya saja terkadang jaringan by.u membuat saya kesal saat bermain game lebih tepatnya, disetiap sela"" pertandingan, tiba"" sinyal by.u hilang beberapa saat dan kemudian normal kembali. Hal ini sangat mengganggu padahal sudah di tes memang jaringannya baik"" saja untuk digunakan pada hal lainnya seperti mendownload atau apapun itu selain game, tolong untuk pihak by.u ini di lakukan penanganan....👍💪",4,2025-03-23 22:10:53
Pengguna Google,"aplikasi by.u itu fungsi utamanya buat ngecek data dan pulsa sekaligus buat ngontrol pemakaian, jangan terlalu banyak iklan hanya memperlambat aplikasi tersebut, ini pas buka by.u langsung di sodorkan iklan bikin lemot aplikasi saja, jadi males buka...",2,2025-03-04 10:20:14
Pengguna Google,"Aneh ini aplikasi nya.. dikit-dikit terjadi kesalahan. Udah pake Wi-Fi pun tetep gitu. Ditambah lagi mau beli kartu sim, ada pilihan masukkan nomor pilihan ""bikin nomor sendiri"". Udah dimasukin dan dipilih, terakhir terjadi kesalahan sampe batas 5x nya habis. Akhirnya malah pake nomor yg disediakan dari awal. Tolong lah.. kualitas aplikasinya ditingkatkan. Jangan cuma tambahin fitur yg gak penting",2,2025-03-18 22:28:34
Pengguna Google,"dari 2022 make by.u pengalaman selalu pas pasan, ga pernah bikin bener bener puas. apk lelet sering ada kendala, tiba tiba disuruh login ulang pake nomor, pilihan paket kuota tiba tiba ilang nongol, ga konsisten, sering banget ada kendala aplikasi, jaringan ga stabil, very disapointing.",2,2025-02-28 14:37:08
Pengguna Google,"Dulu aplikasi by-u sangat baik, sekarang makin banyak yang menggangu, contoh nya sekarang kalau kuota udah abis udah gak bisa buka aplikasinya kalau dulu masih bisa jd enak buat beli kuota, lalu sering terjadi error. Next kayanya ganti provider.",1,2025-02-21 17:25:32
Pengguna Google,"Turun bintang!!! (agar di perbaiki segera!!!) Tidak ada fitur : 1. Jaga Pulsa 2. Dark Mode aplikasi sering error, koneksi sering hilang (padahal jaringan full 4G+, logo app tidak bagus bentuknya, warna udah bagus biru putih, tapi logo huruf U biasa? padahal sebenarnya udah suka ada point untuk baca komik, informasi baru, dll. tolong dengarkan saran saya ini.",1,2025-02-26 10:36:54
Pengguna Google,"aplikasi sering eror, sering logout sendiri, sudah login logout lagi sampai 6 kali dan logout lagi dan harus menunggu 28 menit untuk bisa menerima kode otp lagi, yang lebih parahnya sudah melakukan pembayaran transaksi pembelian kuota data tapi kuota data tidak masuk, uang sudah keluar tapi kuota data tidak masuk dan anehnya transaksinya tidak tercatat, dan saat kompain malah tiba-tiba logout sendiri, sudah mecoba login sampai 6 kali tetap tidak bisa login. aplikasi aneh profer kocakkkkkkkkkkkkk",1,2025-03-07 07:51:27
Pengguna Google,"ga ngerti lg sama jaringan nya, awal make enak bgt stabil lancar lah pokoknya tapi makin lama makin kesini kok jadi aneh. padahal udah mode ON/OFF kan data begitu juga udah ON/OFF KAN airplane terus udah selalu cek jaringan juga, udah ketebak si endingnya bakal error terus jaringan. padahal tinggal dikota, bisa gd pula jaringan By.U ini, hadeh ga ngerti lah tolong lah ditingkatkan lg, main game pun ping merah terus niat mau jd langganan By.U kalo tau gini sama aja mending mikir 2x atau gausa.",1,2025-02-28 09:59:29
Pengguna Google,"Jaringan lancar lancar aja,tapi masalahnya kadang apknya gabisa dibuka,katanya operatornya bermasalah tunggu beberapa jam,tpi mana? terus malah disuruh istirahat main hp karna lagi melakukan pemeliharaan sistem, padahal mau isi kuota,tolong ya untuk bug nya segera dihilangkan,sangat menyusahkan apalagi disaat genting,sampai saat ini masih belum bisa saya buka",3,2025-02-28 19:21:36
Pengguna Google,"Diaman menu aktivasi SIM? Kenapa malah di buat bingung, sudah jelas di cover SIM tutorial aktivasi, tapi tetep aja nggak bisa. Suruh aktivasi di aplikasi juga nggak ada menunya, ini developer UI/UX nya gimana sih? Buat aturan yang bikin bingung, anehh",1,2025-03-03 14:32:14
Pengguna Google,"Update kekurangan dalam menggunakan by.u. 1. Jaringan sangat tidak stabil sama kayak bapaknya padahl tinggal di pusat Kota Wisata. 2. Tidak bisa masuk setelah update aplikasi karena katanya masalah sedikit, kendala server nih. Apa apaan coba? Haha 3. Ngasih solusi gak berfaedah dari pihak cs nya. Sepertinya Solusi yang bener itu perbaiki aja niat jualannya dengan bukti kelancaran jaringan dan server. Permudah aksesnya. Kan cari uang, yng betul lah.",1,2025-02-28 09:21:44
Pengguna Google,"pertanggal 28 februari 2025, by.u ada apa dan kenapa,, aplikasi tdk bisa diakses, login terus berulang ulang, setelah bisa login pun tdk bisa beli paket, muncul pemberitahuan gangguan atau ada sesikit kendala, padahal bisa dibilang kendala yg parah kalau ngk bsa diakses... TOLONG DIPERBAIKI!!!!",1,2025-02-28 20:24:42
Pengguna Google,"Aplikasinya kok makin susah diakses yah, sering terjadi kesalahan server. Setelah di update aplikasinya bukannya makin bagus tp malah makin sering gangguan, tolong perbaiki koneksi aplikasinya ke server biar pelanggan dpt dgn mudah membeli paket di aplikasi by.U",4,2025-03-06 04:15:25
