text,topic,probability,topic_label
gak niat nurunin harga internetnya min pindah kepincut sama sebelah ngasih paket unlimited fup gb sebulan cuman rb kepake cuman gb cuman promo yg rb gb hari byu rb cuman dapet unlimited yg fup cuman gb mana speed yg dikasih cuman kb meding pindah paket yg bersaing cocok siap jadi bagian byu min semoga saran dipertimbangkan byu,-1,0.028608197934258072,-1_jaringan_kuota_sinyal_yg
walaupun berguna buat ngecek beli berbagai bermasalah kali buka aj error loadingnya lama respon lambat kebanyakan loading lah perbaiki dlu aplikasinya baru publish baru terlihat dipake langsung publish bagian error hiraukan gimana pengguna seneng kalo terus berurusan error awalnya ngira byu lebih bagus myxl ternyata malah lebih parah,-1,0.14124232636233333,-1_jaringan_kuota_sinyal_yg
aplikasi sangat buruk jaringan mulai jam jaringan jadi buruk lalu aplikasi sangat lemot gabisa fastresp kadang kepencet sendiri bahkan engga masuk reset sendiri aplikasi padahal ga apa apain sering kendala error padahal qouta aman sering kendala giliran pencet buat service malah refresh aneh banget rate buat kartu bad banget nyuruh byu care gabisa buruk buruk,0,0.4257484274142273,0_aplikasi_game_buka_jaringan
bingung sama aplikasi kadang ga dibuka padahal paketan udah habis mau beli paket terus kadang koneksi ga stabil kadang suka crash tiba tiba hilang kayak perasaan edit gimana yah makin kacau mau isi paket karna habis biasanya pakai koneksi wifi dulu utk buka aplikasi lalu beli kuota malah gak sama sekali,-1,0.1286058133129864,-1_jaringan_kuota_sinyal_yg
aplikasi jelek jaringan super duper lemot yg sangat kecewa isi pulsa aplikasi shopee pulsa masuk coba isi yg x tetap masuk email beberapa x kemajuan bilang kirim data sama transaksi kirim berkalikali semua yg minta tetap sekarang kepastian menyebalkan semenjak kejadian menggunakan byu,-1,0.31301626346296924,-1_jaringan_kuota_sinyal_yg
ku kasih bintang mampus memang aplikasi sampah jaringan sampah aplikasi banyak bug lag lemot login aplikasi tampilan gelap izin lokasi ditolak paket mahal jaringan full kualitas selalu nge lag matikan data refresh pakai mode pesawat kan nyusahin,0,0.3898840618083297,0_aplikasi_game_buka_jaringan
kualitas menurun awal muncul terutama buka wa instagram sering buffering loading lama wa download foto cuman kb doang muter ga download mungkin semua app meta kayak gitu coba fb soalnya udah ga buka fb kalo buka yg terus aplikasi muter kuota proma ga beli status terjadi kesalahan kalo beli kuota normal lancar apa kuota promo cuman pajangan,5,1.0,5_youtube_nonton_instagram_topping
sumpah aplikasi cacat banget nih fetching data lama sinyal jelek sedikit langsung alert terjadi kesalahan pesan errornya gajelas errornya sisi sisi server ui oke lah ux ga dapet sama sekali login gunain google error nape balikinnya response api lempar kek halaman baru kasih pesan error bener provider bagus aplikasinya cacat,-1,0.19274127001083552,-1_jaringan_kuota_sinyal_yg
kartu baru beli minggu lalu beli paket datanya gb tiba sinyal langsung gx maaf tarik bintang awal promosikan sama tmn harga data murah nihil sangat menyesal baru isi gb gx pakai sinyal hilng total,-1,0.0643899490298913,-1_jaringan_kuota_sinyal_yg
layanan byu lumayan suka promo byu tawarkan terkadang jaringan byu membuat kesal bermain game lebih tepatnya disetiap sela pertandingan tiba sinyal byu hilang beberapa kemudian normal sangat mengganggu padahal tes memang jaringannya baik digunakan lainnya mendownload apapun game pihak byu lakukan penanganan,0,0.6494142708136781,0_aplikasi_game_buka_jaringan
aplikasi byu fungsi utamanya buat ngecek data pulsa sekaligus buat ngontrol pemakaian jangan terlalu banyak iklan memperlambat aplikasi tersebut pas buka byu langsung sodorkan iklan bikin lemot aplikasi jadi males buka,0,0.4874436181997163,0_aplikasi_game_buka_jaringan
aneh aplikasi dikitdikit terjadi kesalahan udah pake wifi tetep gitu ditambah mau beli kartu sim pilihan masukkan nomor pilihan bikin nomor sendiri udah dimasukin dipilih terakhir terjadi kesalahan sampe batas x habis akhirnya malah pake nomor yg disediakan awal lah kualitas aplikasinya ditingkatkan jangan cuma tambahin fitur yg gak penting,0,0.4171281521884383,0_aplikasi_game_buka_jaringan
make byu pengalaman selalu pas pasan ga pernah bikin bener bener puas lelet sering kendala tiba tiba disuruh login ulang pake nomor pilihan paket kuota tiba tiba ilang nongol ga konsisten sering banget kendala aplikasi jaringan ga stabil disapointing,6,1.0,6_tetep_udh_gabisa_bener
dulu aplikasi byu sangat baik sekarang makin banyak menggangu contoh sekarang kalau kuota udah abis udah gak buka aplikasinya kalau dulu jd enak buat beli kuota lalu sering terjadi error next kayanya ganti provider,0,0.38587485837403174,0_aplikasi_game_buka_jaringan
turun bintang perbaiki segera fitur jaga pulsa dark mode aplikasi sering error koneksi sering hilang padahal jaringan full g logo app bagus bentuknya warna udah bagus biru putih logo huruf u biasa padahal sebenarnya udah suka point baca komik informasi baru dengarkan saran,-1,0.14283571907295828,-1_jaringan_kuota_sinyal_yg
aplikasi sering eror sering logout sendiri login logout kali logout menunggu menit menerima kode otp lebih parahnya melakukan pembayaran transaksi pembelian kuota data kuota data masuk uang keluar kuota data masuk anehnya transaksinya tercatat kompain malah tibatiba logout sendiri mecoba login kali tetap login aplikasi aneh profer kocakkkkkkkkkkkkk,7,1.0,7_login_log_ulang_server
ga ngerti lg sama jaringan awal make enak bgt stabil lancar lah pokoknya makin lama makin kesini kok jadi aneh padahal udah mode kan data udah kan airplane terus udah selalu cek jaringan udah ketebak si endingnya bakal error terus jaringan padahal tinggal dikota gd jaringan byu hadeh ga ngerti lah lah ditingkatkan lg main game ping merah terus niat mau jd langganan byu kalo tau gini sama mending mikir x gausa,0,0.3850399728414209,0_aplikasi_game_buka_jaringan
jaringan lancar lancar masalahnya kadang apknya gabisa dibuka katanya operatornya bermasalah tunggu beberapa jam tpi mana terus malah disuruh istirahat main hp karna melakukan pemeliharaan sistem padahal mau isi kuota bug segera dihilangkan sangat menyusahkan disaat genting buka,-1,0.060755428187532524,-1_jaringan_kuota_sinyal_yg
diaman menu aktivasi sim malah buat bingung jelas cover sim tutorial aktivasi tetep suruh aktivasi aplikasi menunya developer ui ux gimana sih buat aturan bikin bingung anehh,1,0.6554038463997598,1_kartu_pembayaran_beli_sim
update kekurangan menggunakan byu jaringan sangat stabil sama kayak bapaknya padahl tinggal pusat kota wisata masuk update aplikasi katanya masalah sedikit kendala server nih apa apaan coba haha ngasih solusi gak berfaedah pihak cs sepertinya solusi bener perbaiki niat jualannya bukti kelancaran jaringan server permudah aksesnya kan cari uang yng betul lah,-1,0.058107362041653156,-1_jaringan_kuota_sinyal_yg
pertanggal februari byu apa aplikasi tdk diakses login terus berulang ulang login tdk beli paket muncul pemberitahuan gangguan sesikit kendala padahal dibilang kendala yg parah kalau ngk bsa diakses diperbaiki,7,0.39116716734330403,7_login_log_ulang_server
aplikasinya kok makin susah diakses yah sering terjadi kesalahan server update aplikasinya bukannya makin bagus tp malah makin sering gangguan perbaiki koneksi aplikasinya server biar pelanggan dpt dgn mudah membeli paket aplikasi byu,-1,0.11916197284755509,-1_jaringan_kuota_sinyal_yg
jaringan rusak jaringan sampah selalu kendala masalahnya kadangkadang jaringan kadangkadang jaringan masa iya kartu sultan jaringan miskin pihak provider diperbaiki harap sesuaikan jaringan harga beli paket,0,0.5843054642096023,0_aplikasi_game_buka_jaringan
pakai byu sejak awal pemakaian normal bagus tahun makin hancur sinyal lemot hilang sinyal aplikasi mau beli kuota selalu masalah terus tiba reset login ulang pas udah login tiba reset gitu terus kecewa berat,7,0.3404664517304205,7_login_log_ulang_server
apaan banget dah masa jaringan full giliran dipake buat akses sosmed game malah lemot parah kadang byu nge bug gak isi kuota mohon diperbaiki yaa masa pake lemot mulu kadang kalau mau bagus signal mati data mode pesawat dulu biar refresh jadi ribet buat penggunanya maaf ku kasih bintang dlu,-1,0.24966606450738327,-1_jaringan_kuota_sinyal_yg
banyak komen ternyata bener app sering bermasalah sering error berat banget niatnya check kuota malah loading apknya lama banget hancur hancur masuk notif terjadi masalah sama sering terjadi terus menerus ngak selesai selesai udah hampir bulan gitu terus masalah ngk perbaikan apa gimana nih dev banyak pelanggan ngeluh perkembangan nih apkhargapaketnyamahalmahal,0,0.3909885665624831,0_aplikasi_game_buka_jaringan
maaf bintang satu udah hampir tahun pake byu baru akhir sinyal jelek parah boro buat maen game buat kirim pesan wa scrol ig tiktok berat padahal selalu beli paket yg mbps hari ga pernah jelek sinyalnya eh sekarang sinyalnya parah bgt semoga perbaiki segera sia bgt uang rb beli paket mbps,-1,0.3935444782388569,-1_jaringan_kuota_sinyal_yg
sinyal sering putus diperbaiki padahal berada kota sinyal sering putus kalau semuanya harga murah ramah kantong,2,0.5905775398554834,2_sinyal_sinyalnya_ilang_hilang
jaringan sering ngedrop parah zoom ngegame semua terganggu mulai presentasi putus putus kadang connect kadang game kreadit score ku turun jaringan nge drop mengakibatkan sering afk,0,0.41672038314743715,0_aplikasi_game_buka_jaringan
jangan terlalu lemot byu buka aplikasi lama banget sering error loading page mau beli kuota jadi kebeli sampe kali proses transaksi saking lemotnya gak minta balikin duit tp perbaiki jaringanmu,-1,0.16399054194026075,-1_jaringan_kuota_sinyal_yg
parah mah bukan kartu internet digital pertama indonesia mah kartu teribet pertama indonesia masa beli kartu byu daftar sms berhasil aktif pas mau cek kuota pulsa eeeh tulisan ops kartu belom aktif coba berkali kali sampe ganti nik kk berkali kali ttp gak dong masuk aplikasi byu gak dong pake email fb gak melaporkan cs lama tak respon,6,1.0,6_tetep_udh_gabisa_bener
dlu soalnya masuk lelet truss udh masuk aj yg patah lelet gitu diperbaiki dlu mij ntar ditambah bintang kalau udh membaik,-1,0.06147041624253346,-1_jaringan_kuota_sinyal_yg
jaringanny jelek byu kan masuknya jaringan telkomsel palah bagusan telkomsel aslinya byu terus fitur notifikasi dibagian transaksi gk dibuka malahan cuma layar item loading terus mau cek pulsa gk dipake apa tiba habis,-1,0.05226510519122602,-1_jaringan_kuota_sinyal_yg
aku suka sekali kartu perdana soalnya udahlah murah sering dapet promo kuota kaget apa k gb hari sangat membantu sekali soalnya aku santri jadi suatu keajaiban terimakasih kalo hujan gak tahu sinyal sering kurang cepat hujan sinyalnya kuat terimakasih aku punya saran semakin semangat beli byu saran ku byu bikin hadiah orang sering beli pulsa kuota yahabis,1,0.44455671204046127,1_kartu_pembayaran_beli_sim
jaringan busuk udh dikomplain ig twitter sama ga perubahan udh jam ilang ni jaringan tambah dibeli paketnya malah tambah jelek ga jelas dikomplain suruh tunggu udh satu jam ga kabar malah ngilang dikira orang ga butuh jaringan kali ga rekomen banget pake ni provider jaringan ilangilangan terus,-1,0.25255164844928935,-1_jaringan_kuota_sinyal_yg
heran banget sama byu sering jaringan drop kecepatan kbps sejenisnya chat customer service suruh daftar kan lokasi lah lah ujung ujungnya ga masalah jaringan kamu kalo ga masalah jelaskan dulu jaringan tiba tiba edge huh mana seminggu kali bukan jam sampe sore jaringan telkom padahal aman cuman byu kek kntl,3,0.17462511284185755,3_mbps_unlimited_fup_kbps
hp kartu sim hilang urus grapari cikarang staf bilang langsung aplikasi kalo byu urus aplikasi byu tolak pengajuan pengaktifan nomor hilang kapokk pake isp yg ngga service center,1,0.5042825958915738,1_kartu_pembayaran_beli_sim
kasih bintang soalnya terkadang kouta yg berjalan contohnya masuk youtube tiktok facebook setting jaringan g g trus g baru koutanya terpakai pertanyaanku knapa kartu b yu,5,0.5071726030320843,5_youtube_nonton_instagram_topping
acces pembelian pulsa paket data mudah simple banyak pilihan dng harga terjangkau bagus paket bulanan tdk dibagi trim semoga tambah sukses,-1,0.04660606757257569,-1_jaringan_kuota_sinyal_yg
yth pihak byu jajarannya nyimpen pulsa tp malah lenyap sisa ratusan perak doang padahal data rutin matikan digunakan punya paket data pulsa masa menggunakan data pulsa ikut tersedot,-1,0.12794233283280623,-1_jaringan_kuota_sinyal_yg
jujur aplikasi udah lama ga update developer alhasil banyak bug contoh paling simpel bug ny pas pertama buka aplikasi kadang suka ngefrezz sendiri bikin jengkel,0,0.599673205022862,0_aplikasi_game_buka_jaringan
perbaiki sinyalnya bagus ruangan yg terdapat plafon dak sinyal susah banget serius cek plus saran bagus nihh adain dong kuota sesama byu cara memotong kuota hangus sayang banget soalnya klo beli paket gede masa aktif udh hangus trs biar enak jdi g ush hotpot terimakasih dengarkan,-1,0.2282256503986348,-1_jaringan_kuota_sinyal_yg
tetep gunakan pesan simcard kalau berfungsi bagaimana produknya harusnya kalau operasikan android oppo f pro biasanya install,-1,0.170953692409817,-1_jaringan_kuota_sinyal_yg
perbaiki jaringan geram betul lah sinyal merah mulu knt r l jaringan terus paket yg jatahnya sebulan malah mendadak kasih notif bakal hangus beberapa hari isi hari beneran hangus,-1,0.04196951491943021,-1_jaringan_kuota_sinyal_yg
apaaan jaringan kaya gini rumah tinggi main lantai atas ngelag main diluar rumah lag terus kalo beli kouta gb laggnya minta ampun kalo beli yg rb gb lag g parah kalo beli yg rb lancar banget apaan kaya gini ni nonton tiktok youtube lancar ga lag kalo main ml lagggggggg parah provider apa kecewa,-1,0.05810315686404199,-1_jaringan_kuota_sinyal_yg
harusnya aplikasi buat ringan soalnya beli pulsa kuota fitur podcast harusnya buat aplikasi terpisah katanya provider digital kok mau beli kuota nungu jam buka aplikasi datanya habis kalau provider kan gampang tinggal beli data lewat fitur panggilan sms provider byu buka lewat wifi dulu baru cepat terbuka aplikasinya beli data,0,0.6872521037875474,0_aplikasi_game_buka_jaringan
pulsanya berkurang sendiri padahal ga telponan terus ga memakai pulsa jadi sering beli pulsa tiap minggu padahal mau hemat eh malah makin boros jadi udh lama make kartu malah kek gini sekarang,-1,0.039715775025209274,-1_jaringan_kuota_sinyal_yg
padahal udah paling update kok ngga dibuka tiba tiba keluar sendiri blom sampe menu login sama sekali ngga pake padahal udah aku uninstall lalu aku install,0,0.4416703392194577,0_aplikasi_game_buka_jaringan
membeli data pembayaran e wallet malah tersambung e walet orang ganti e walletnya bisakah isi data jangan otomatis e wallet tertentu jadi sistem otomatis bekerja baik ganti mau menggunakan e wallet siapa,1,0.5433661822389056,1_kartu_pembayaran_beli_sim
cek kuota selalu disiruh aktifkan lokasi sih kalo gak aktifkan lokasi gak jadi terpaksa kalo mau cek kuota aktifkan lokasi dulu selesai cek kuota matiin lokasi gitu terus semoga update kedepannya,-1,0.029775998531814042,-1_jaringan_kuota_sinyal_yg
gak jelas jaringan internetnya tempat aku padahal kota klo pake provider lancar lancar aneh tempat tertentu lancarnya katanya jaringan gak bukti mengecewakan tau gitu aku gak ganti byu mana udah kesebar luas sosial tpi jaringan internet gak jelas,0,0.4163512958647448,0_aplikasi_game_buka_jaringan
balikin duit bg beli kuota ggwp kgk pake punya kuota utama dulu kalo kata mah kasih peringatan kek pas mau beli paket utama baru pake mah kagak kecewa sumpah pake bayu katanya pake pas udh game buktinya gak tuh gak ngaruh ppk,1,0.4130634181794592,1_kartu_pembayaran_beli_sim
akhirakhir sering banget terjadi kesalahan jangan panik mohon tunggu sebentar kamu menikmati pengalaman telekomunikasi terbaik terbaik apaan sih aplikasi udah update sering error gitu,-1,0.04391695189656941,-1_jaringan_kuota_sinyal_yg
kualitas jaringan byu telkomsel diragukan dimanapun kemanapun bikin kawatir selalu terasa aman nyaman makin banyak ragam promo hiburannya hidup makin penuh warna,-1,0.3028980476507484,-1_jaringan_kuota_sinyal_yg
